2 0.09666340103455591 0.09662920044700954
3 0.03487805782327606 0.04336674875271971
4 0.014772470970578445 0.017255263860748736
5 0.007420162398372332 0.00839766613570928
6 0.004531860203930313 0.003548231971561194
7 0.003331595379966099 0.001469041861554291
8 0.0023167190639573304 6.220379207280577E-4
9 0.0019396148707882077 2.6087160364514415E-4
10 0.0018889233502375543 1.0738044784596033E-4
11 0.0018092858034007289 4.5859555825173515E-5
12 0.0021307306010715796 1.8383249272125155E-5
13 0.002334752304573022 7.382296642145034E-6
14 0.002863672826644287 3.398887745217305E-6
15 0.0038455784734061646 1.2725716980951315E-6
16 0.005473278878566624 5.328309985701794E-7
17 0.008174254342228396 2.2784472556911429E-7
18 0.012236956931916088 9.434805896415287E-8
19 0.02219481004539968 4.188515562058887E-8
20 0.04197838425411376 1.5361801849368712E-8
21 0.07703651331036583 7.250695220075628E-9
22 0.14071558914058732 2.8091570285334332E-9
23 0.2877905174846117 1.4453702859095422E-9
24 0.5380849816034583 6.08737379621007E-10
25 1.2843179030057887 2.1854646972722337E-10
26 2.7029991551029657 7.945407463102346E-11
27 7.16975734974548 2.1272802928147264E-11
28 15.494079620231842 6.973739201568033E-12
29 38.241797467262245 5.46964034325826E-12
30 107.75346549833115 2.955390618709069E-12
31 264.2967412716533 5.103576855258768E-13
32 656.3709243119968 2.0635637561080243E-12
33 1929.5820420779696 1.2217847105287809E-13
34 6108.449605760407 2.7180687838592366E-14
35 19758.368294653257 1.6119306087510846E-14
36 60019.90180461217 4.666740751630177E-15
37 182799.02146890434 1.4319499015533943E-15
38 611092.5212719097 2.124218768134523E-15
39 1517919.0291822653 7.289694687389109E-16
40 6305661.39584583 7.657194512480343E-17
41 1.9579054472109035E7 7.716766931128865E-17
42 7.10818263739279E7 2.0467278341590081E-16
43 3.429755329837469E8 6.515372990978496E-18
44 1.092964167865102E9 3.7843559700902817E-17
45 4.1971403492008533E9 6.792800383963631E-19
46 1.790994925216739E10 5.286346339339228E-19
47 6.857560826299435E10 4.5415514710407135E-20
48 2.987576230296909E11 5.0410675402794547E-20
49 1.2629401759173545E12 7.647267961782362E-21
50 5.667126358399338E12 2.289960900455211E-20
